index,text
4956,"Kellel on suurem õigus ainet õpetada, kas eesti keelt oskaval inimesel, kes on näiteks läbinud kolmekuulised geograafiaõpetajate kursused, või neli aastat kõrgkoolis õppinud geograafiaõpetajal, kes kahjuks oskab halvasti eesti keelt."
4957,Siis ma riietan ja ma lähen ülikooli õppima ja palju uut teada saama.
4958,Sajandi algusel tekkis põlevkivikeemia.
4959,"Ta ütles, et ma saan üksi tema juurde jääda, aga Ronald peab ära minema."
4960,Eestis on peaagu kõikide ülikoolide ja ka kutssekoolide erialad siiski eestikeelsed ja see on muulastele tõeline suur probleem.
4961,"Kahjuks minul ei ole meil televiisorit, aga minu naabril on arvuti, seetõttu ei ole meil nii igav."
4962,"Esimeses klassis võib laps kahemees olla, aga kooli lõpetab kuldmadaliga."
4963,"1810-ndatel ehitas sinna esimese suplusmaja, hiljem, kui avastati, et mudal on ravitoime, ka mudaravila."
4964,Alina on sihi kindel inimene.
4965,"Mida rohkem sa tead ja oskad, seda suurt palka saad."
4966,"Loomulikult ei oleks rangem tollikontroll üleliigne aga see ei saa inimesi täielikult sellest haigusest ravida. Meid võib aidata ainult igaühe veendumus, et narkootikum on surma."
4967,Sa võid istuda lõkke ääres ja õhtu kontserti kuulata.
4968,See oli tingitud kardinaalsetest muutustest tehnikas.
4969,"Aga minu teiste sõpradega, kellega ma olen olnud umbes 1-9 kuud koos, nad on ka head, aga nad ei tunne mind nii hästi, kui minu vanad sõbrad."
4970,Sel juhul võib osta rongipilte.
4971,"Mõnikord ma kahetaneda seda, et näiteks olen proovinud suitsetada."
4972,"Nondel aegadel oli haritud inimesid üsna vähä, seetõttu nemad ka väärtustati."
4973,Mis tõlgi töös kõige parem asi on?
4974,"See on väga huvitav, et inimesel peab rääkima päeva jooksul palju võõrkeeli."
4975,Kogu etendus oli jagatud väiksesteks episoodideks.
4976,"On palju juhtumeid, kui inimene sooritab väikse kuriteo ja ikka ei saa karistust."
4977,"Meeste tegelesid põllundusega, naised karjandusega."
4978,"Ta käitus väga rahulikult, kui rääkis, ma peaaegu sain sõnadest tema kõik aru."
4979,"Kõik probleemid lõpevad, kui näed mõnde õpilase silmad."
4980,Ilm mõjub inimeste tervis.
4981,"See on inimene, kes oma tööst peaaegu kõike teab, sest ei ole ju võimalik teada kõike."
4982,"Mõnikord juhtub nii, et vanemad ei leia tööd halva hariduse tõttu ja ei saa anda oma lastele kõike, mis neil vaja on. Minu peres juhtus niimoodi."
4983,"Koolis mina õppisin hästi, palju ma mäletan häid sündmusi koolielust, näiteks lõpupidu, mida me tähistasime restoranis."
4984,"Tahaksid võrrelda Eestis elavaid vene ja eesti noori, sest nende vahelised suhted on olulisemad."
4985,Venekeelsete koolide üle jaoks see muidugi suur ja valus protsess.
4986,"Kolmas grupi koosneb nendest, kes astub ülikooli et üliõpilase staatuse saada ja välismaale töölesõiduks."
4987,Ilm mõjub tihti meeleolu.
4988,"Paljud loevad uudised või vaatavad ilmateateid ja üldiselt kasutavad firmade kodulehekülgi, mis pakuvad erinevaid teenuseid, olgu need näites tööpakkumused, turismiteenused või midagi muud."
4989,"Koollharidus peeg a algusesst peale kättesaadav ainu poistel, tüdrukud aga pidid koduõpetusegga rahulduma."
4990,"Tänases maailmas on tohutu hulk meil asju, mis võiks inimesi ärritada."
4991,"Ttihti on need rikaste vanemate lapsed va juba lapsepõlvest harjunud sellega,..."
4992,Minu arvates on internet meie ajastu tähtsaim leiutits.
4993,"Võibolla hindavad õppimist üliõpilased rohkem, sest nad teavad kui palju raha nad peavad selle eest maksma."
4994,Palju riike tahtsid Eestimaad endale saada.
4995,"Ukse peale nägin ma palju kulutusi, et kirikus on orelikontserdid, võibolla me tuleme millalgi kuulama."
4996,Kui kaua peab inimene kõike kannatama ja kartma. See jätkub seni kuni korralikud inimesed võtavad enda peale probleemide lahendamise. Häda korral on ju ikka inimesed ühinenud.
4997,"Aga tihtipeale inimesed kipuvad unustama, et see kool ei ole veel kogu linn ja et Tartu linn on midagi rohkemat ning muud kui Tartu ülikool."
4998,Isa hakaks uue näisega elama.
4999,"See, et isa pidas oma kõnet poolteist tundi, ei räägi sellest, et eesmärk oli saavutatud."
5000,"Võib palju rääkida sellest, mida on meie vabariigis head: haridus, tervislik keskkond, ilusad linnad, rikas kultuur, huvitavad ja vägagi ilusad traditsioonid, mis rõõmustavad inimesi igal aastal."
5001,"Tõesti, need inimesed, kes õppisid eliitkoolides, lõpetavad ülikooli pärast ja saavad parema töökoha kui need, kes õppisid tavakoolides."
5002,"Ma pean silmas noori, kes on sulnud maal elama, sest neil ei ole võimalust linna pääseda."
5003,"Noormees valib oma tuleviku eluteed, ta valib elukutset. Ta tahab saada arstiks, aga ta ei saanud ülikooli sisse. Vanemad sunnivad teda kas tööle minema või veel kuhugi astuma, ei ole tähtis, kuhu."
5004,"Inimesed tihti nimetavad meediat neljandaks võimuks, kuna see on riigist, sõltumatu poliitikast ning valitsusest."
5005,"Parimaks tunnustati võistlustöö märgusõnaga „Memory Field ”, mille autoriteks on Pariisis tegutsevad arhitektuuribürood."
5006,"Räägitakse, et õnn on selline hinge seisund, kui inimene eneseisega on koos kõlas."
5007,"Niisuguste tuttavatega saaks rääkima teemadel, mida ei puuduta sind."
5008,"Humanitaarklassis ei tegeleta niipalju täppisteadustega, seda ma tean ise ja olen sellega kokku puutunud."
5009,"Kuidas saavad edu ja austamise osaliseks need inimesed, kellel diplom ei ole ausalt saadud, vaid on ostetud?"
5010,"Minu arvamus selline: inimesel võib olla mingi uskumus, aga peab teadma, et tema naabril hoopis teine uskumus."
5011,"Üürnik ei tohiks teha ümberehitustöid, vahetaks ise elektripirne ja ukselukke."
5012,Lapsed püüavad luua oma suurele perekonna.
5013,Igapäev surevad inimesed sajad narkootikumide tarvitamisest.
5014,"Võib-õlla see ongi õnn, kui suur on võimalus ja soov ennast realizeerida ning kaugele minna."
5015,"Minu arvates tuleb meeles pidama seda, et inimene on loodud niimoodi, et mida rohkem piiranguid, seda sagedamini tekib soov neid rikkuda."
5016,"Aga Ida-Virumaal on veel rohkem nõutud eesti keele õpetajaid, sest seal on palju vene keele koole ning vähe kõrghariduses olevaid eesti keele õpetajaid."
5017,"Ühes käes telefon, teisega kallistan teist poega nagu tunneksin ühte teise kaudu."
5018,"Mille eest varem karistati, seda ei täna peeta väga tähtsaks."
5019,"Kuid ma tean, et see on paljude inimeste lemmik transport."
5020,"Kohtumised on üks kord kuus, aga selles vanglas on need remondi tõttu kaks kuud keelatud kohtumisruumis."
5021,Sest halba meie elus on palju.
5022,"Armastus on väga hell, õrn, kergesti haavatav ning ühtlasi väga kindel tunne."
5023,Saksamaal tutvusin ma paljudega uute ja huvitavatega inimestega. Me suhtlesime saksa keeles.
5024,"Toilas on ka sanatoorium, kus võib elama ja parandad oma tervis."
5025,"Mina hakkasin lugema, kui olin nelja-aastane."
5026,"See jääbki lõplikult seletamata, miks noored ei või vähendada internetti kasutama."
5027,"Just sellepärast usun ma, et seal ei tohi olla ropendamist. Kui aga keegi tunneb ka vajadust nendes sõnades, siis neid on piisavalt telekas näidatavates saadetes ja filmides."
5028,"Nad ju ei teadnud, et ma olin töötanud politsei."
5029,"Kuigi kasvatajad püüavad anda vaeslastele piisavalt armastust ja pöörata neile tähelepanu, jääb sellest ikkagi väheks, kunnalapsi on lastekodus palju."
5030,"Ülikoolid ongi vaja selleks, et oleks rohkem harituid inimesi."
5031,Ma ei tahtnud alati olema väsinud naine.
5032,Alekseid pekitsi politsei kohale tulekuni.
5033,"Samuti kavatses ma selles esseest näidata naist kui õnnetut olendit, vaid tahan esile tuua aktuaalsed raskusi ja takistused naise elus."
5034,"Kogu aeg mõtleb selle peale, kus minu ema on."
5035,"Muidugi on mõneid hoolsaid ja targaid lapsi, kes püüavad väga õppida, aga neid on üksikuid. Paljud lapsed ei mõtle mitte üldse oma tulevikust."
5036,"Suurteks abikud osutuvad hea kujutlusvõime, hea mälu, püsivuse."
5037,"See leiutis on mõeldud selleks, et pärast sööki puhastada oma hambaid mitte hambaharjaga, vaid närimiskummi."
5038,Ka varaline kihstumine ei leia artiklis toetust.
5039,"Arvan, et Eesti riigi jaoks on väga tähtis, et juhtiks niisugune inimene kes mõistab kõkkusi ja ei karda neid lahendamat."
5040,"Ma ei süüdista sind, ainult ütlen, et järgmisel juhul võiksid sa teistmoodi teha."
5041,__flagged__
5042,Oli valitud mitmeid kümmend koolid ja nende siis 9. ja 12. klassid.
5043,"Muidugi ei ole ideaalset kohta. Nagu linnas, on ka maakohas oma, paar, puudust."
5044,Eestis noortega olen harva kohtunud ja tundsen neist peamiselt ajalehtedest ja telesaadetest.
5045,"Seal on ikka mugav raamatute lugeda, võib ka leida selliseid raamatuid, mida ei ole kodus ega raamatukogus."
5046,"Loomulikult, on raske koos teistega õppima hakata lapsel, kui ta mitte midagi tähtedest ega numbritest ei tea, kuid rääkida oska ei ladusalt."
5047,Probleemiks keele omandamisel osutub Narva nn „kapseldatatud“ olek.
5048,Amet võib mõjuvõtta mitte ainult emotsionaalset seisundit vaid ka tervis.
5049,"Pärast tulid luterlast, kes proovisid oma mõtted seal ellu viia."
5050,"Eesti töötajad leiavad, et töö eest makstav palk mängib töö tegemisel tähtsat rolli."
5051,"Mõtlemine ei ole enam lapselik, see kogu aeg areneb."
5052,"Arvan, et oleks parem kui lapsepõlvest tutvustataks meid maailma erinevate uskude."
5053,"Mõned võivad väita, et siin on raske elada, kui ei oska eesti keelt, aga see on rumal ettekääne, sest kui inimene tahtaks, saavutab ta kõike."
5054,"Aga arvutitefirmade asi on raha teenida ja tavainimeste asi on arvutist kasu, ja mitte kahju saada."
5055,Me tahame luua ühte omanikut tol majas noortekeskuse.
5056,Niisiis on televisioon kindlalt leidnud oma koha inimese elus.
5057,See vist meelitab väikesid lapsi raha midagi eest tegema.
5058,"Olen kindel, et muusika sellel ajal fantaasiat kasvatab ja arendab."
5059,"Aga kui loen raamatut, siis ma loen kiiremini, sellepärast, et olen huvitatakud ja mitte keegi ei sega mind."
5060,"Noorele naisele otsustas sünnitada lapse väikses maakohas, mis asub tema kodukohast kaugel, sellepärast et pärast sünnitust jätta laps haiglasse."
5061,Talle olid jalgadel läikivad kingad.
5062,Juba olid olemas ajalehed ja inimesed olid huvitatud arendamisest kirjanduse.
5063,"Igaüks tahab, et tema korteris oleks soe ja mõnus. Selle saavutamiseks ei ole muidugi vaja mitte ainult raha, aga ilma rahata on seda ka võimatu teha."
5064,"Ja minu elus oli veel üks halb moment, see oli lahkumine oma kodust, sest ma igatsen väga pere oma järele."
5065,"Mida rohkem inimene elu jooksul lugenud, seda rohkem ta teab igasugustest asjadest, seda selgemalt ta oskab oma mõtteid väljendada ja arusaadavalt inimesteni viia."
5066,"Koolis on võimalik õppida seda, mida sulle on vaja, mis on huvitav ja kerge."
5067,"On hea küll, kui need sooritajad hakkavad mõtlema sellest, mida nad on teinud, aga kui neil on ükskõik, arvavad nad, et keegi ja miski ei huvita neid üldse."
5068,Noored on mõnikord lühikese natuke naiivne.
5069,"Ja ma arvan, et veelgi suuremaks muutumine ülikoolide arv tulevikus. See seetõttu et koos arenemisega maailma tegevusalad inimeste laienemisega ja vaja on palju uusi spetsialistide, keda annab just ülikool."
5070,"Lihtsam oleks seda pilti ette kujutada, et ma elan kuskil Aasias."
5071,Töö käigus tihti tugineb oma vanemate õpetajate kolleegide töökogemusele ja võib kasutada nende meetodeid.
5072,"Igaüks ostab televiisori ise jaoks. Nii on teleka kasutaja isiklik asi, mida ta sellest masinast vaatab või vaatamata jätab. Üks tahab vaadata kõike, teine tahab valida ise ja otsustada mida ta vaatab."
5073,Laevatee läks sealt Venemaale ja Lähis-Itta edasi.
5074,"Eestlased tegutseid selleks, et oma uus riik vabastada."
5075,"Kui inimen on vannem, näeb ta selgemini, sest võib näha iseennast ka sellisena, nagu ta on varem olnud ja ta teab oma noorpõlve eesmärke tulemusi."
5076,"Inimesed on erinevalt, sellepärast on ka arvamused iga asja ja teo kohta erinevad."
5077,Lavastaja pühendab peaaegu kogu oma vaba aja tööle.
5078,Siin võib leida igat sorti informatsiooni hääleorganite tegevuse kohta.
5079,"Kõige tuntumad on Püha kirik, Pöide kirik ja Karja kirik, mis on kõige parem säilinud kirikud Eestis."
5080,Aga palju inimesi ei saa neid vahendeid jagada õigesti.
5081,See ei tekitab huvi ja takistab arengut.
5082,"1700-1710 oli Põhja Sõda, mille tulemusel läks Eesti Venemaa võimu alla."
5083,"Hiljem mõistsin, et ta on aus, kõlblenud ja lahke inimene."
5084,Ma läksin üle humanitaarkallaku klassi ja ma pole kunagi seda kahetsenud.
5085,"Nendel, kes töötavad palju arvutiga, silmad jäävad haigeks."
5086,"Esimene asi, mida inimene teiste inimeste suhtes vajab, tõr tolerantsus."
5087,"Kõige kauem kanti rahvarõivad saartes, kõige kiiremini need taandusid suurte linnade lähedastes."
5088,Aga veel hakkab inimene arvutit kasutama kõikjal. Võib-olla poleks siis ka vaja pliiatseid ja pastakaid?
5089,"Valgud, rasvad, süsivesikud, vitamiinid ja mineraalid peavad olema meie söögis, sest organism vajab kõiki neid, ainult, et õiges koguses."
5090,Ma ei olen veel eriti kaua elanud aga minu elus olid nii positiivseid kui ka negatiivsusi sündmused.
5091,"Algab elu, mis on tundmatu ja hirmutavv."
5092,"Ma tahaksin teada, kas meilt tuleb rohkem suulisi või kirjutatud töid?"
5093,Mõnel on nüüd võimalus oma eesmärki saavutada.
5094,Meeletu elutempo ja hirm riigieksamite ees on põhjustanud õpilastel peavalud ja kurnatuse.
5095,"Seejärel pistame toidu mikrolaineahi – küll tark masin ära tunneb, kui kaua üht või teist asja valmistada või soojendada."
5096,"Ja praegu sa oled vastutav, oled see, kelle turjal on kohustus oma maa edaspidise õitsengut eest hoolitseda."
5097,"Viljandi juba keskajal oli väga ilus paljude vaatamisväärsustega linn, kus puhkasid maailmakuulsad inimesed, isegi Venemaa tsaariperekonna liikmet."
5098,Kerge tuul puhus merelt lennujaama peale ja silitas juukseid tüdrukul.
5099,"MõnickSoryY! 11hamster on,ndus nagu aögusetapp. elu ja Es ja Inime Sedasi."
5100,"See on väga vana kirik, varem nimetati seda Kivikirikuks."
5101,Noorte õpetajatele on raskem tööd leida või nad ei soovigi kooli tööle minna.
5102,"Naine kõneb halvasti ja kohe peale seda ütleb mees, et oleme täpselt kaks ühesugust rahvust, aga selle vahega, et eestlane oskab naerda enda üle, soomlane mitte."
5103,Tavaliselt tegi vanaema pannkooke vanasti.
5104,"On väga hea, et ülikoolis võivad õppida igas vanuses inimesed. Ka vanemate inimeste harimine on tähtis, ülikoolis on vaja ka elu kogemust."
5105,"Nende eelis on suhteliselt odav töötärk, aga eksisteerib ka koolitamata tööliste puudus."
5106,"Varem kirjutasid inimesed üksteise kirju, jagasid oma tunnete ning üleelamiste rikkamas keeles."
5107,Õues on muidugiste veel lumi ning puhub tuul.
5108,Näiteks Iisrael ja Palestiina - seal ei ei ole siiamaani leitud kompromissi.
5109,"Kui näiteks võtta kaks erinevat ajalehte, millesid kirjeldatakse ühtekombel sündmust, siis võib neis artiklites kindlasti leida erinevusi, sest need ei saa olla samasugused, sest need on kirjutanud kolm erinevat isikustik."
5110,Inimesele on omane püüdlemine hääd elu poole.
5111,"Siin sain ma teada, mis asi on vitraažikunst. Ausalt öeldes ei oskand ma arvata, et ma oma kätega suudan teha vitraaže tööd."
5112,Eestlased ja venelased elavad koos juba kaua aega ja nende kultuurides leidub vastastikulist mõju.
5113,"Inimesed on tänapäeval jaotatud rassilisteks, rahvuslikeks, etnilisteks rühmadeks."
5114,"Ta ei teaEti, et Evi tuli siia vaid selleks, et sünnitada laps, jätta ta maha ja põgenema."
5115,"Ajalooslikult on välja kujunenud, et just naine juhib peret."
5116,"Mulle meeldib Eesti televisioonis aga see et võõrkeelseid filme ei dubleerita, on ainu Eesti keelsed subtiitrid."
5117,Kunagi ma hakkasin seda raamatut lugema mitmendat korda järjest ja see näis mulle igavat raamatut.
5118,"Siis sain koha ühiselamus, oma lapsepõlvesõbrannaga toas ühes."
5119,"Seal on raamatud, mis mu vanaemad lugesid oma lastele, mis mu vanemad lugesid mulle, mis ma varsti hakan lugema oma lapsele."
5120,"Loodus aitab meil üle elada raskusi, oma hingedes suurendada lahkust ja puhtust."
5121,"Nad uurivad keele ühiskondlike, inimestevaheliste suhtlemisega seotud külje."
5122,"Sellest gruppist moodustavad need, kes astuvad ülikooli sellepärast, et ei ole võimalus tööle minna."
5123,"Aga iga kultuur iga, epohh, iga filosoofiline koolkond annab sellele küsimusele oma oma vastuse."
5124,Siin kerkib küsimus – kas see tõesti on nii?
5125,"Ajaloo jooksul on olnud mitmesugu probleeme, mida pole olnud võimalik lahendada."
5126,"Minu meelest, sobib raamat kasutamiseks ka kõikidele neile, kellel on huvi eesti keele häälikulise külje vastu."
5127,"See on esimene, mida me näeme ja mis meid nended eristab."
5128,"Kui inimene suhtub liiga kriitiliselt teistesse, siis ei ole seal ka mitte midagi head. Võib tunduda, nagu oleks see inimene kõigist üle, et ta peab ennast ideaaliks, et kõik teised ei ole temaga samaväärsed."
5129,"Ära rutta igasse ülikoolisse suurte rahahunnikute eest sisse astuma, kui sul on musikaline anne."
5130,Võib-olla ei saa seda soovi ikkagi praegu ellu viima.
5131,"Täna tean ma täpselt, et just see ongi õnne."
5132,Sellisesugusel võrdlusel on tagajärjest negatiivsed.
5133,"Nad armastavad lobiseda öösel, kui kõik on magatud."
5134,"Kui nii mõelda, tekib mingi hirm, et keegi tunneb sind paremini kui sa ise ja sa ei saa enam keda siiski üllatada."
5135,"Ma mõtlesin koguaeg, kuidas saab olla nii, et müriseva linna lähedal, kus inimesed kuhugi pidevalt kiirustavad ja see tähendab, et ka kuhugi hilinevad ning keeva ja stress tähendab täis elu lähedal niisugune vaikne ja rahulik koht. Tundub, nagu oleks see isegi teise maailma."
5136,"Filmi lõpus läks kõik oma kohale: Osvald jäi üksinda, noored sõitis edasi seiklusi otsima ning kala otsib teistele inimestele, et nende soovide täidab."
5137,"Kui kogu aeg suhelda, siis ei midagi mälust kao ja keeleoskus hakkab arenema."
5138,"Sellist libamist tuntakse mitmetel pool maailmas ja sellest on sündinud isegi maailmaloomise müüte, nt et alguses on olnud olud loomad, linnud või kalad ja siis, kui on olnöd elada inimeste moodi, on muututud inimesteks."
5139,"Armastus on kõrge tunne ja seda on vaja korralikult kirjeldada ning ropendamine ei ole siin kohta, sobivad ainult ilusad sõnad."
5140,"Ta ütles, et tuli oli väga raske aru Eesti ajaloost."
5141,"See oli kõige imelikum maal teiste hulgas, seda armastati ja tunti kõikjal, see oli tema viimane maal."
5142,"Sellest sõjast võtavad osa venelased, rootslased ja poolakad."
5143,Praegu aga kuulan raadio asemel.
5144,Ta oskab end kaitsta hästi ja vastata küsimustele.
5145,"Peale anonüümsuse olemasolu ning ehk veidi igava elu, ma rohkem puudusi küll ei tea, ei ole vähemalt kogenud."
5146,Taluperenaisel ei ole raske jõululauda kattamine.
5147,"Inimesed ütlevad, et eesti noortel on leida tööd lihtsam, sest nad on eestlased, nad oskavad keeli, arvutit ja palju muid asju."
5148,"Edasi hakkasin sagedamini märkama, et me ei räägi üldse nendel teemadel, mis meil olid enne, õieti."
5149,"Kõigepealt on vaja öelda, et see tiitel on auväärne. Et saada seda auväärset tiitlit, peab inimene nägema mitu aastat palju vaeva."
5150,Esimest korda on Kuressaret kirjalikult mainitud 1424. aastal. See on üks parimad ajaloomälestusi.
5151,"Valmistel võidab see, kes saab rohkem kodaniku hääli."
5152,"Se see aga ainult minu vaatepunkt, ei tahaks suruda kellelegi seda."
5153,"Ka Hiiumaal said talupoejad pärisorjad, ja alles 1816. aastal eestlased vabastati pärisorjusest."
5154,Minu jaoks on suureks tugeveks esimese kuu jooksul olnud ka klassikaaslaste samale erialale asumine.
5155,"Ta tahaks, et temast aru saadetakse ja et keegi ei segakse teda ja tema vabastust."
5156,"Toomemägi meeldib mulle sügisel eriti, sest sellel aastaajal Toomemäel on puud erinevad värvi."
5157,Neid on kaks väga erinevat teksti.
5158,Võib-olla varsti osutub isegi kõrgharidusega inimestel töö leidmineks raskeks.
5159,"Saame dokumendi, mis on kantud meie hinnete ning kõikide aineid, mida oleme võtnud ja sooritanud."
5160,Keeleoskus on hädavajalik.
5161,"Aegunud on inimesed, kelle jaoks teler on muutunud ainukseks suhtluspartneriks."
5162,"Ühelt poolt, mõne õpilane õppis koolis väga hästi, sooritas riigieksamid suurepäraselt, aga sisseastumiseksamil kukkus läbi."
5163,"Oleme rõõmsad, et elus uus periood algab."
5164,"Võib-olla oleks olnud vaja varem mõtelda, kelleks ma sooviksin saama."
5165,"Mõnes riigis juba mõtletakse stressis inimeste peale. Seal mõistavad ettevõtjad, et töötulemused paranevad kui oma töötajaid aidata, sest tavaliselt võtab suurem osa stressi tõttu haiguspuhkust."
5166,"Neid paljusid loetud raamatud on arendanud kirjanikku, ta et oma mõtetes veel sügavamale läheks, et ta avastaks uusi tõdesid enda ja teiste jaoks."
5167,"Kõigepealt on väga tehtis, et majas oleks hea turvasüsteem ja vargad ei saaks sisse tulla."
5168,"Tüdrukul pole lootust pääseda heasse kooli, kuna ta ei oska lugeda kümneni isegi ja selles pole tema süüdi."
5169,Väikeses maakohas on seltsielu ja meelelahutus praktiliselt mitte midagi.
5170,Alguses ma kuulasin teda meelsasti ja rõõmustasin tema edukuse üle koos temaga.
5171,"Ma pean kõike ise tegema, nagu täiskasvanud."
5172,"Viimastel aastatel Eestis avati üha enam koole, mis haritust teistes keeltes. Need koolid on veel vähe, aga nad muutuvad populaarseks."
5173,"Ta pettus Evis ning ei suutnud taluda seda valu, mida Evi temale tegi."
5174,Peale selle oleksid mina pidanud tegema endale ise süüa ja kõik neid asjud.
5175,Paalu kasulike tutvuste ja keelepraktika tulevikus aitavad ilmtingimata.
5176,"Kui inimene lõpetab põhikooli ja läheb näiteks kutsekooli ning saab kokaks või ehitajaks, siis hakkab ta töötama ainult ühe valdkonnas – köögis või ehitus. Tema haridus ei võimalda tal liikuda edasi ja areneda."
5177,"Hiljem kui me oleme eksamid sooritanud kõik ja lõpudiplomi saanud (loodan, et see on nii), jääb ülikool kõige meie paremaks mälestuseks."
5178,"Esiteks, ta peab tegelema spordiga, liikuma, sest ainult tervislikust toidukorvist ei piisa."
5179,"See ei tähenda, et tarkus üldse pole oluline."
5180,"Võib osta kõiki, aga mitte tervist."
5181,"Nad seisid reisibüroo akna juures ja unistasid sellest, kui hea oleks ometi sõidada, kui põnev oleks istuda laevale või rongile. Nad unistasid, kuidas nad saaksid raha koguda."
5182,"Ühe kaotasid omad elu otseselt sõjas, teist aga sõja tulemusel."
5183,"Saare maakonnale ei kuulu mitte ainult Saaremaa saar, vaid ka Ruhnus, Vorms, Vilsandis ja palju laideseid."
5184,"Kohe tahaks küsida, kas lähimad ajad, mis me oleme nägid, ei käivad ajaloosse? Kas need hakatakse sinna kuuluma alles siis, kui sureb viimane pealtnägija?"
5185,"Kui ikkagi otsustatakse teha haridus igalpool Eestis eestikeelseks, siis esmalt jäävad paljud õpetajad töökohast ilma, sest ainult need mõned suudavad eesti keeles tunde teha ja teiseks vene õpilased ei ole selleks üldse valmis."
5186,"Neede hulka kuuluvad erinavat liiki kasvajad, tugevad siishilised häired, mis võivad põhucstada suiicidi, Alzheimeri tõbe jms."
5187,Nicolai külastab tavaliselt oma kodumaad paar korda aastas.
5188,"Kõikidel meil on oma hirmud. Keegi kardab, et kukub eksamil läbi."
5189,"Tavaliselt puhkan ma suvevaheajal, kui ma ei tööta muidugi, suvilas Narva-Jõesuu mererannas ning siis ma olen õnne."
5190,"Iga matk – on nagu uus õppetund, mis toob uut kogemust ja õpetab, mida järgmisel juhul kaasa võtta ja mida koju jätta."
5191,"Sellel põhjusel läksin minagi ülikooli õppida ja loodan ühel ilusal päeval oma diplom kätte saada, et mind teised võiksid äkki haritusega inimeseks kutsuda."
5192,__flagged__
5193,"Oluline on minu meelest ka see, et tuba on kõikidega mugavustega."
5194,"Minu vanemad ei ole mingid rikkad inimesed. Aga nad on olemas mul ja ma arvan, et nad on suurepärased."
5195,Nad vestlesid uue filmist.
5196,Eestis elavate muulastega võrreldes on eestlasetel natuke kergem parema töökohta saada ning kõrgemat ühiskondlikku tasandit olla.
5197,"Minu arvates hakkas tüdruk kogu aeg selle mõtlema ja see segas tal rahulikult edasi elada, seega põgenes ta kodust ära, ei tahtnud õppida."
5198,Kuidas on ja kuidas peab olema ei ole minu otsustada.
5199,"Paljudes inimestes on hea kuupalk, aga samal ajal on olemas inimesed, kes virisevad otseses mõttes."
5200,"Toila park on tuntud oma ajaloo, seal elas vene luuletaja Igor Severjanin."
5201,"Turvamehe tööriietuse tavaline värvi must, aga võib olla ka mingi muu, see kõik sõltub firmast."
5202,"Jõlu-täht õitsrab kauem, kui sead just valgus kätte asetamisse."
5203,"Mul on meelest, et too sügis oli Tartus eriti külm."
5204,"Eksursioonile sõidatakse bussiga, rongis sinna ei sõideta."
5205,"Siis, ilma pikemalt ringi vaatamata, jalutasime pikalt ja nii lõppes meie ekskursioon väikese Jaani kirikusse."
5206,"Need ei ole inimesed, kes otsivad oma kohta ellus."
5207,"Külmal talvel võib minna saunas, mis on ka minu kodus olemas."
5208,"Kui meil on suur huvitavuse mingisuguse asja vastu, siis me hakkame seda väga meile tahtma."
5209,"Kui sa vaatad ekraanile kaua, siis sul tekkib suur pinge ja selle tagajärjel tekkib silmade väsimus, mis võib häirida ka töötegemist tööpäeva lõpuks, ent mis möödub, kui silmad saavad piisavalt puhata."
5210,"Aga ei unusta seda, et tervislik toitumine ei ole ainus asi, millest sõltub tervis."
5211,"Ta palus piltidelt vabandust, pani nad kotti ja läks koju."
5212,"Üks võimalus vähendada kriminaalsust on see, et võiks vähem näidata filmisid kuritegudest."
5213,"Mu sõber on haige, mul on tema üle kahju."
5214,Ta kardab ühte korda lõigata.
5215,Praktilised ning teoreetilised tunnid pannud alusele eesti keele omandamisele.
5216,"Nimoodi juhtus peate mängija Eviga, kes asus kunstilise juhina tööle ühes väikeses külas."
5217,"Esiteks oli see üheks väheseks Eestis tehtud filmidest, mida näidati kõikides kinodes ja reklaamiti kuskil."
5218,"Paljud sõbrad on tunnistanud, et me näeme suurepäraselt koos välja."
5219,Minu meelest segaabielud teema tänapäeval väga aktuaalne on.
5220,"Nad on nii õnnelikud, ma vaatan neid ja tunnen end õnneliku inimesel."
5221,"Tavaliselt on rikaste inimeste lapsed hellitatud, neil on kõik elus olemas ja vaevalt nad teavad oma vanemate töö hinda."
5222,"Inimese heaolu ei sõltu tihti ainult tema majanduslik olukorrast, vaid ka sellest, mis ta hinges on."
5223,Veel hiljuti olid raamatud peaaegu ainukeste teadmiste kogumise ja väljendamise vahendideks.
5224,"Intelligendid lobisevad Tartu vaimust, mis või kes peaks oleme kuidagi Supilinna ja Karlovaga seotud: eks kujutame ette ahju, puukodu, korstent, suitsu ja ainulaadset tagahoovikompositsiooni."
5225,Miks valiti Ameerika rünnakute sihiks?
5226,Seda värki on Gutslaff kirjeldanud oma raamatus.
5227,"Paljud mehed hindavad oma elu ja õnne selle järgi, kui palju ruka neil on. Ma arvan, et selle järgi nad panevad esimaesle kohalee."
5228,"Noorus on aeg, kus noor inimene hakkab tegema esimesed sammud täiskasvanu ellu."
5229,Tartut külastab aastaringselt palju turiste.
5230,"Lui arvas, et kui ta aitab naist, peab Evi temale kõigest rääkima."
5231,"Hüivitav on ka selline fakt, kui kui oleks sünnitud tüdlu, oleksid vendad võinud koju jääda."
5232,Keeleteadlased käsitlevad tekste nii nende ssi ku ka kasutusviisi arvesse võttes.
5233,"Mõtleme sellest praegu, tänapäeval, mitte homme, kas võib olla juba hilja."
5234,See teemad on tavaline jutuobjekti.
