index,text
4665,Ma ei pea selist radikaalsed küsimus õiges.
4666,Selle kohta võid leidmine informatsioonid järgmine peatükkis.
4667,"Yha rokem ja rohkem naised pöörduma abi saamiseks, seal hulga ka tuntud inimene abikaasa."
4668,Inimest elujärg muutub parem.
4669,"Muidugi eimite ainult ema kuulus eesõigus omma last armastada, isad võivat armastavad mitte vähemalt."
4670,Üürnik kohustuvad küsida majahoidja nõuolekut korteri ümberehitused teema ja raskema mööbliesemed ümberpaigutada.
4671,"Tahaks juttu rääkida sinuga ühte asi, mis on mina jaoks palju kalli."
4672,Naduke aeg enne tragilist päeva Alekssei läinud oma tüdrukust Vikast lahu ja siis pärast kutsub konsertile oma tuttava neiu Kristiina.
4673,Kõigepeal ilmneb et see koolis on eesti keel õppetamine halva tasemal.
4674,Harridutud inimenen otsivad igal võimlus end täiendama.
4675,Ses peaaegut kõiki head töökohti nõuavad et inimesen oskama arvuti töödada ja interneti kasutada.
4676,"Tema sõnade järgi on ükks probleemi seal, et praegu õpikud on liiga raske õpilastele aru saama."
4677,"Teizelt pult on see hea, kunas nyüd pean mina uusid sõprad leidma, peab teistega tutvum."
4678,Selle sündmuses jatan ma mälle terve eluks.
4679,Õppilane jaoks on suureks õnni kui tema saavutab hea hinne.
4680,Koolide on varutsatud arvuteid ja vajalik tehnikas.
4681,"Keelekasutus viisi olenemä nii siis seelest, kuias tem sobitakse kokku olukordga ja üritus tähendusega."
4682,"Üliõppilaste eluu on paljud raskused: on vaia kõikale jõuda, midagi kijrutada, eksamid sooritama, referaatid tegema ja nii edasid."
4683,"Kahuks maailm on sellised meeste, kes ei taha olema oma lapsed ja hoolitsa perenä eest."
4684,"Kevat on alatid olenud minu lemmik aastaaega ja minu kujutlusse on ta alati olnud seotut Tartuga, see noorus ja lootus linna."
4685,"Ja ku see olkord muutb, siis kõik ihmsed nii Eestis kui ka maailmas hakavad hästi elama."
4686,"Soda on väga jube asi meil elus. Keegi algatas kuskil sõda. Noored mehed läks sõdas, kuna nemad sunnitud sõdimas."
4687,Ísa oma manizuskõnega eesmarkki ei saavunud.
4688,Lähi minnevikus kulges inimene elu aeglaseldi.
4689,Riig hakkas oma rahvast rohkem mõtlem ja tema eest hoolitama.
4690,"On tõesti julm lapsed ülepingutada, ette oma täitumata unistused realiseerida ja ego upitama."
4691,"Mis vōimalusi valimine, sooltub juba konkretne inimene, he hima elu vaadetus."
4692,Meie noortekeskus tahap pakkuma neid võimalused vaba aega veetmise ja uus oskused õppimine.
4693,See on tõelise õnn.
4694,Selleppärast tahan mina kõrgharituust ommandada selleks et minnu valik oleks suuremad ja minul oleks rohkem võimalusid.
4695,"Vausus ei jätt inimesele teis võimalus, kui tänavadel rahha palumine."
4696,"Tegelt seal on tavalisid elu seotud asju, aga sellest inimeste ei armasta paljud kiruda."
4697,"Kui me võrdleb televiisorit kümme aasta tagasi ja praegu, siis kindlasti näeme kui erinev need on.
"
4698,See kindlasti lubatut ja teretullnud.
4699,Aga mul on lemmik loengu ka.
4700,"Kui hakkiisin miinusdest raakima, siis on vaja ka rõdu meenida."
4701,"Kui maailma ei olks nisugused noored, kes tahab oma taidmiste arkendada, mis siis maalimaaga juhtuks? Ma mõtlen, et see lõpetab oma existeerimist."
4702,"Kui see otsia on rikkas, sis võib tema kohtab raha armastavat, mitte kogu sydamest armastavad, aga see on juba teised probleemi."
4703,Inimene on tingimatta need tunded elus jaoks tarvilikud sammuti nagu õhk hingamiseks toidu ning veti eluks.
4704,Jätin vihma varjus kodu.
4705,"Ehk meie jääme venelasteks, me harjumeg iga päevad uhha enam võora kulturiga ja olema tihedas kontakte teisega rahvaga."
4706,Mina hakasin uskuma endase ja oma oskusi.
4707,"Mida on õn ja mida tuleb teha, et õnnelikuks saadaks?"
4708,"Aga lagi olli umbes neli meeetri kõrgusel, ni et temal oleks pidand oleme kaks meetrine nöör, aga see pole olnud."
4709,Hakkasi ilmume eestikeelne grammatikad ja aabitsad.
4710,"1993a. aastas kirjutas Juhan Kangur artikli, kui ta kirjelitas mõnede rahvased iseloomlikud jooneid."
4711,Osvlad vaatad mulle imlikult otsa ja mulle oli natukene hirms.
4712,Ujula päästb: vees valu kaub ja lihas lõgastuvad.
4713,"Muidugiimene tööandja võtaks tööle inimese, kes näidab teda oma ülikool lõpu diplom. Sellest voib mä teema järeldused, et kõrge haridus on töökoha saades inimene suurem eelis."
4714,"Võtame esimene grupp - lapsed. Meie riik aitavad lapsed - anna neile toetus, mille suuruse on naeruväärt."
4715,"Noored vanemad püüab vanaema lapse halva kasvatuse eest ette heita. Vanaema omakorda rääkib sellest, et vanem ei tahad üldse nende lapsega aega veedetd, justkui polekski last üldse omaskesti."
4716,"Elu ei seisab paigal, tema arenevad pideva, temaga koose areneb ka inimene, sealhulgas noorid ka."
4717,"Aga mehes ei kiirustad, et mei raske kandamm kergeks teha."
4718,"Miinu barjäär purune täjelikult tol kord, kui ma astsin Tartu ülikoolis."
4719,Tänapäval on katsed esimesse klassi peaaegu igas koolis.
4720,"Heasti, ma valdab eesti ja inglis keeled, aga mita ma veel oskab teha? See ongi küsimuse, mis paneb minu pabistama."
4721,"Temalt ei oota halastust, kui tema sisemaailm valitseb kurjust."
4722,Tal on lõbu ja temperamentsed ahv iselom ning matkima kalduvused.
4723,"Vörreldes nendega, kes ka preagu korteris elavad, mina võin ütelda, et me elu üheselamus on palju huvitavam ja lõbusam, sest me suhtlemine kogu aeg inimestega, sel aja, kui nemad kodus seda ei teeb."
4724,"Lomulikult see ei prugi ola nii liht, kui esimes pilgul tundub."
4725,"Nüüt tahab jutusta oma kodu, miss asuvat Narva ning ühiselamus, kust mina praegud elame."
4726,"Kui tema päävad möduvad kiunas temposs, kui inemene jõvvab päva joksul palju teha, siis pole temal aeg mõelda sellest, et temal midagi valutab."
4727,"Arva, et idealis peab usk olema eropooletud ja ei pea sõltuv poliitikas."
4728,"Paljud ülemustele ei ole tähtis kes sa oled ja mis murad sul on, neit huvitavad ainuld, kuida sa töötab ja kui häste sa oma roli täidab."
4729,Selle tulemuks on alkohooli ja narkootikumite tarbitamine.
4730,"Kui kodus on problemeid või vägivaldt, leiad abi keskusest kus töötab spetsialiste."
4731,"Noortud inimeset hulgass, nagu mei elus, om kindlustuda ja vaeset lapeid, tarkka ja lollud, hääd ja pahad."
4732,Ärge minu perast murratsege!
4733,Õpetaja peaks valdama mitu võõrkeeled ja tundma ka teised riikide kultuurid et saaks töötada ka välismaa tulnud õpilastega.
4734,Kui lapsed ei saab õppimisega hakkama siis tulek neil veel aastat ette valmistama.
4735,"Mõnedele rahvastele ohverdatti sellekoht, et haldyad ei vihastaks, mõnedel aga selleks, et haldjas annab inimene midagi."
4736,Praegeuses maailmas on rohkem kuritegu kui oli varjem.
4737,"Ükss keel ei ole rase siis, kui sihkendel, andkas ja tökas inimene tahab ise kielt õppia ja paneb siinna kõik oma jõudu."
4738,"Aga parmal juhul tema abiellub ja leidab endale uus töö, mis on huvitavam ja suurema palgaga kui lehe kandja."
4739,"Teistadega sõnadega ütlem, et ajalehkeel peama olema „realne”, st nii, et kui loeme meid huvitavad teksti läbi, siis me peab teadma saada, miss maalmas tegeltikult juhtub. Seda öeldes pidan ma silmad nende ajalehtide, mis toob meile uudised."
4740,"Puuud on vanad, suured ja kasvad seal juba ennem, kui sinna järv tehakse."
4741,"Nii mehed kui ka naised elavad töötab, õpib, armastab kaotavad lahendab mitmesuguseid probleemsid."
4742,Tõlk on keeles ja kultuuris asjatuntija.
4743,"Kui nüüd ise minu elu kirjutan, räägin sest, mida teised on raske leib. Kleepima kokku ülemised pildid ja varjav elu piltid."
4744,"Sellest ma järeldama, et edukad on need lapse, kelle vanemad on piisavat raha ja aeg oma võsukesid jaoks."
4745,"Mõttlen, et isa ei saavuttanud manitsusekõnega soovitav eesmärk, sest Mati ei võind paljud asjadest arusaada. Ta on ainult viis-aastane laps, tema ümberring ja seest on omma maailma, viisaastase lapse maailma, ta ei eristama halb ja hea täpset, õiget."
4746,"Sel aeg olid karmid normid mis määras toiduained hulk igale kodanikule ja ka see, millised ulatuses oli kohustus riigile kasuks töötada."
4747,"Kui rääkinda osalistide arvust, siis neid on seal tuhant.
"
4748,"Seal oli koguaeg umbes kolme-neli inimesed, nende hulgas müüa, mina, ülemuse ja tema tütre."
4749,"Tahtis astub ülikool, sest tedasin, et ilma hariduseta on raskke elu."
4750,"Tänapäva, kui ma vaatann telekat või kuulann raadiot, saan mina iga päeva teada, et maalimas on ikka veel sõdesid."
4751,"Autor räägivad eetika: Mis on ültse eetika, kust on tulnud termini ""eetikas"" ja mida see tähendama, milleks on õppima eetikat, mis on moraalsus, kuidas meie peab olema meie elu elama, miks meid peab olema moraalne, millises on usu ja moraalne suhe."
4752,"Ma arvad, et mõni film ei suuda asendama raamatu."
4753,"Aga ma arvama siiski, et ülikool peaksid neile, kes juba õpis, annab võimalkuse loppuni õppima, sest et kui mingid ei maksta saa, siis on juba liig palju aeg kaotanud. See on ootamatu ja ebaõigus. Ja kui plaanitase teha niisukune õpinemine, siis peavad sellest varasem teada anda, et meie saaksime otsustama. Sees oleks ennam-vähem õiges."
4754,Mie elus on igaüks seotud paljud inimestega.
4755,"Peärast seda tutvustadi meil meid õpetajaad, rääkiti ülikoli struktuuris, tsellest, kuidaas näeb väljas õpimine konkretset soome-ugri filologias."
4756,"Tavvaliselt pööratasse suur tähelepanuu teo taga järjedele ehhk tulemustelle, kuid ei analüsaadita põhhjuseid, mis sellleni viisisid."
4757,Hilejm hakasid kassutama kahvälija süsteeme.
4758,Vaadelinud filmi kohta kujutlesin mina ete mingid reaalsed olukordi.
4759,"Tulevikus tahkksin ma üks päev ümbermaailmareis teha, see on minnu suur lapsepõve unistus."
4760,"Armaz, ole igatsen sinu järel, ei tahad enam ilma sinuga jääma."
4761,Mingil määrades aitab muinas jutud lapsel samastuma end täiskasvanut.
4762,Haridusministerium püüavad praegused seda regulida.
4763,"Kui lisax selle on perekunda majanduzlik olukorda kehva, saab laps kännatab."
4764,Ja kõike rokem tahtis tema jutustata omast üksindusest.
4765,"Siin muidugi tähtis on inimene iseloom. Kui iseloom on nõrga, siis inimesel on väga rasked."
4766,Kahuks ei sa ma kõike mõistma ja siis pärast õpimine tegelda ladina keelt.
4767,"Raamatud on kirjotatud lihtsas, selge keele, mis onne arusaadvad isegi muulastes."
4768,Selleparast soovitas ükstutav naine tema veetab mõne aeg hullumajas.
4769,"Ololine on see, kas pöörata enem tähelepano negatiivseid või positiivsed asjatele, sest kui ainä öelda iniminele, et tema on haig või loll, hakab tema seda ajapikkus uskuma."
4770,Nende pisiproblemeidega puudume me kokku juba lapsepõlv.
4771,"Alguez arvasid sakslased, et see pidu aitaaks neil Eestisse paremini oma kulturit levitama, tegelikut aga see pidu sidumes rohken eestlased ja sai rahvusliku ärkamise aja alguks."
4772,"Töötuus on suurenud, sama aeg on muutnud ka tööandja nõuded, millised põhjadel toimib uue töötajad valimine."
4773,"Peale eestlased elas Eestis veele mitmeid kultuurid esindajaid. Suurem osad neid moodustavad slaavi: venelased, ukraina inimesed, valgevenelased, keda kõik räägivad (igatahes meil riigis) vene keeles."
4774,"Naidlejatsest meeltis mulle köge rohkem Laura, sest ta oli ainukene kes ei kargunud."
4775,"Üldize usundilugu loengus õppejõud räägib palju põnevad müütidest, religioonitest ja alatid leiab teema jaoks anekdoote. Esimesel vaatamisel tundus see imelik, kui et lektor räägib anekdootid."
4776,"Aga see on arusaadav, - tem on selle ära teendinud."
4777,"Kõik inimesed teadisid, et Kalevipoja sänk on kõrgema osad Linnutajamägede ahelikust."
4778,"Aga igä inimen võib teha, oma elu römusamaks, ning huvütavamaks, Võib õhtuti tänavatel käia ja öbikut kuulama. teatrisse või kino minemine või lihtsalt oma pere väikse pidu teha."
4779,"Kui me õpisime koolis, tegima me koos koduülesanded ja kui keegi meist ei saand aru, millest õpetaja tundis rääkis, siis teine oli kohe valmi seletama see uuesti, sest meil oli eesmärke ühtmoodi hästi õpima ja astuma pärast kooli lõpetamine ülikool."
4780,"Nikolai tulla Eestisse kaksteist asta tagas õppimaks ja jäid siin töödama, see tähendumine et tema elukohta on Eesti – Tartto."
4781,Huvitavad kes saad maailmameisteriks?
4782,Se on omakord õnn lähikondsetele jaok.
4783,"Viiman on aga tähtis teegur soods kooli keskkuna loomiseks, sest õpetajad ja õpilased hea ollu tunne ja omavaheline suhtes soodusta laste hea õpimist."
4784,"Juba ammus aegadest alatise on estlased teinud kõik salaja, vanaa ja noored eraldi, samaa asi on mehi ja naised teefused olnud eraldadud."
4785,"Minna valima omma teris, sest see on minnu jaoks kõik tähtsam."
4786,Ta ei voi pühendama kõik tema aeg ainult telekas.
4787,"Kui mõelda reaaltselt, siis võib nimetama ka mitut praktilist ülikoole saadud informatioonid."
4788,"Kuigi ma olen kindel, et sõprus on ikkagi olemas, juhtub selliseid asju mida ei oska seletada mitte keegi."
4789,Naistelele aga meeldibad rokem nn. sebioobrid.
4790,"Samanmoodi, kuidas varem hindasi üle pärrilikuse roli, pöratakse praeguse liiga suur tähelepanem omandatut kogemusse roli."
4791,"Kontoritööd tundub mulle masendav, sest sina täidad samasugused ülesanded igal päev. Su elu seistes paigal, see ei pole arenevad."
4792,"Ma valisis just see teaduskond, sest olen huvitunud nii eesti kui teiste keelte õppimisest."
4793,"Koolidel on vaja valima kõikide õppilased hulgas, kes tahavad kooli astuma."
4794,Tänapäev on kuntsniku töövahendis ka arvutid graafika programmid.
4795,Sugsil sajab tihsti vihma ja selleporast on inimistel kurvad moted.
4796,"Öeldi, et peap helistama veebruar teisel poole ja uus aeg kokku lepima."
4797,Kagu on sellest et tänapäev tüdruckud ei mõista mõelda oma tullekkust.
4798,"Ma ei saanu valida üht konkreetsed isik, kelle ma tahaks püstitama mälestusmärk. < /algne >"
4799,"Kui rääkime minust, siis ma võib ütlema, et minu elus on olemas tõeliselt sõprust."
4800,Jüriil õnestus paar tundid magama.
4801,Raamadud ilmsid mitu tuhandad aastad tagasid. Nemad oliid väga kaua aindukeseks informatsioniallikaks ja ei ole tänapäävani oma tähtsus kaotanud.
4802,Kuss lõpetab ettevõtja ja kuss alustab tarbimise vastohtus?
4803,"Sein peab kõik ära unustema, pidada meles ainuld ühte – õppima."
4804,Raha mängib meie elusse väga tähtsa roll ja sellega on vajadus nõustuma.
4805,"Tunen häst geografia, oskanka teise keelid."
4806,"See on vaga kena asi, sest tänapäev on päris paljud inimesei, kes ei tööta oma erialal."
4807,"Miks sina maalid on nii kurvad? Miku sa kujutad viimast päev, aga mitte päikesepaisteline? Miks see mees nutama, aga mitte ei naeravad?"
4808,"Sest neid on huvitatud tema raha, lõbustustest, mida ta pakub, kuid neid mitte huvitatud temast ise."
4809,"Mu sõprad ja tuttav on nii korraliku, neede peas pole muud kui ainul õppimine. Ühelt pool vaatamisel on see hea, sest me tulime ülikooli õppimiseks."
4810,"Viimasel ajal olen mina palju uued huvitavad inimest kohtunud, aga keegi nendest ei on saanud minu sõbraks."
4811,"Ma tead kindalt, et venne õpikkud ja ainekovad on tuugemad kui miie omad."
4812,"Miele riik valitsejade teevad koik, et inimestel oleks raske elada."
4813,Likvideeriti töölistele organisatsionid ja poliitiline vabadusid.
4814,Sa saad sellest aru ales siis kui hakead lugeema.
4815,Mind hirmutas noori inimesed sõltuvuses narkootikumides.
4816,"Haritut olla - zee on oskuz sheldada inimestegga, kel on meist erinem kultuur."
4817,"Nii ei ole minu arvamus kõige tähtsam ka see, et kui inimese on elukutselt arst, treib tema tehases igasugu tööriistad."
4818,Kas on veel võimaik midagi parandada? Sel juhus inimene kindlalt pöörab teha midagi ja muutmine.
4819,"Kohe tahaksimeinida, et pikk aktiivse periood järel tuleb pikk depreseoon."
4820,"Mis minusse puhtub, siis olen huvitatd inimeste psühholoogist, kirjandusest, filosoofija ja unistan visiit Lõuna-Ameerika mäeides. Kas universiteet annab muule niisugused võimaluseid, et saaks teada kõik, mis mind interesant on?"
4821,"Kuid optimism ja akteevne elu hoiakud vähendavad stress taset, tugevnevad ka immunsüsteemi."
4822,Suure kaubanduskese avamise saame see probleme lahendama.
4823,Ta noogutab nõusolu märge peaga.
4824,"Neid oli ilus roman, kus lõppes halvasti. Hallvasti mitte poissi jaoks, vaid Inkeri jaoks."
4825,Piale see on mitut keelet valdav inimenen austatud ja temal on kergemma tööd leida ning endas elus teostada.
4826,Löke juurdes istudes kaebasin minu lühinägelikuse üle.
4827,Korraliku majandust on iga riigi unistuste ja suurelt määralt sõltub see ka rahva majanduslike olukorra.
4828,Tartumaa looduss on väga mitmekülgsed.
4829,Vanad inimesed hakasid neid tüukama tudrukustt eemal.
4830,Müiad agitireerivad inimesti et ostavad saida toodi.
4831,"Kui ma koju jõudan, teeb minu oma kodutöid, õpin midagi peas, tõlgid laused eesti keelesse."
4832,"Kas ma peab kõik meelelahutustes loobuma, istub kodus, vihikud kontrollida ja tunniplaanid kirjutas, aga lõõgastume võib ainult pensionieas?"
4833,Esti keel olli kõikides elusfäärdest väljas tõrjutud.
4834,See on sammud täiskasvanud ellu.
4835,"Kuskil Ameerikkas võis Poolas tappis üks inimes teine pärast, selle pärast et teisel olli musta nahka. Kuritegija uskus et mustanahaliset inimeset on rumalamb kui valged ning vihkama valgeid."
4836,"Kui räkimine Eestis elamisest, siis väidetavad nad, et siin ei ole eluks normaalset tingimust, tööpuudus on suured, haridus ei olla heas tase."
4837,"Muitugi on temal inskinkt võtab koheselt laps süle ja kaisutab ted, nagu ta kunaagi tegin omale lapsele."
4838,Minu arvamus on tolerrantsus suhete alusena.
4839,"Mina armastan väga sellist puhkus, kui ma kõnnin kiiresti mööda mets nagu mingis hasardis otsin seened."
4840,"Kui mina leidub vabat aeg, eelista ma kas niisama jalutamise minnes või lihtsalt inimestega suheldes, kas või oma toanaabriga lobisesed, sest mina arvab, et see aeg kui on sõpradega koos veedetud, ei ole mahavisatud aega."
4841,"..., et Evi sünnitama laps, jattab tema riikile ja hakkab elada, nagu poleks mitte midagid olnutki."
4842,"Kõrgkool Hiiumaas ei ole, a põhikool ja keskool on olemas."
4843,Saab ka öelda et ka raha teeb inimesi õnnelikumak.
4844,Toa on hubsane ja hele värve.
4845,Pilte on juba elutu!
4846,Vaga tähtis roll iseloomu kujunemisele on sõbrad.
4847,"Ülikoolis õpisid, mitte kodus kaugel, õppi iga inimene planeerima oma elu ja vastustama oma käitumist. See on my arvamine on väga hea, kuna elades kodu ei saada inimene täiskasvanu, kuna keskkond ei ole sobilik selle jaoks."
4848,"Palud pole uurimistööd kirutama veel alustanud, sest üliõpilane ei kavatsevad ülikooli sees aastal lõppetama."
4849,"Tolrantne inimeine ei otsustama kellegi eesti, tema võib oman arvamust avaldama, võib vaielda aga temal on omad kindlad piirdid, millest tema iialgi üle ei astuma."
4850,Kele muutub pideva ja edasi areneb.
4851,"See on tänapääval nii populaarne sõnna, et kasutatakse praegu ega tihti."
4852,"Luggemis oskuse on suure varra, kus joudis meile läbid sajandit ja mite igai inimenna peav edasii andma omaa lastelled."
4853,"Ma näitab minu plussed,..."
4854,Sa võit mõningas jututoas enda sõprat kaskõi Aafrikassest leidama ja temaga vabalt suhtle.
4855,"Meenutaga filimi kängurust, kes abistis lapsed ja täiskasvanud välja tulema erinevadest raskeid situatsioonis."
4856,"Ma õppima, kui ma telerit vaatama."
4857,Kõland vist väga idealistikult ja tean et tuleb teha kompromiisid kui oleme sunnitudd Euroopas jääma.
4858,"Nende abi on praegu eriti olulinne, sest on palju kodutööd ja ülesannet, millest ma ei saa aru – ilma nende seletuseta võiks väga raski ja ei jääks aega puhkamise jaoks."
4859,"Sellega seonduvalt tema mõtleb, et temal ei ole mingid raha enese ja omad lapsed elamiseks, kuid ma ei uskuma, et selline mõtelmine viivad surmamõtteid: ei oleks rahasid, järelikult varsti suremine. Lihtsalt inimine on karda elama ebamugavolt olme mõttes."
4860,Aga mismoodi keel räägib siis nend laps?
4861,"Ja mida paremini on üheskoond areneb, seda rohkem ta hoolitsema lastele eest."
4862,Tänapäeva kasvab arvutite ja internetti kasutamine pidevalt.
4863,"Mu sõbranna räkisi mulle, et temagi luuletanud unenägu ja kui ärgas, kirjutas kiirustades sõnad paberisse."
4864,"Nad loobusivad oma tunnetes, armastussest ja elurõõmu, et see kunaagi tulevikuss tagast saada, kuid sellest ei tulinud mitte midagi heed välja."
4865,"Mitte ainuld estlased ei veeta oma aeg looduses, vaid ka paljud välisamaalased tulavad siia."
4866,"Kas on võimalikku tegema nii moodi, et perekond, lapsed ja karjäär oleks ühilduvad?"
4867,"Kuritetegija ei mõlta selle peal, et sees maailmas tema vastutama peab kõik eest, mida ta teeb."
4868,"Kuuldav televisoon või teiste infokanalite kaudu uudest epideemiaist, hakavad inimene arvata, et uud haigused on võõramaiste labori leiutised."
4869,Üks minu õpilast pere matkavad igas suves.
4870,"Väga raske on kärsitud inimestele, kes ei oskavad ega tahtuvad odottama."
4871,"Nüüd müüakse poedes kõik, ennem ei müüdu."
4872,"Lepinguga kaasnäs salane protokol, mis on mõjutand kogu Europpa ajaloo."
4873,"Oleks tõesti hea, kui kõik võörkeelse raamatu oleks kirjutatut nii lihtne keeles."
4874,"Pean selle väidega täelikult nõustumise, kuiki arvad hoopis teistsugusti, sest meie maailmas on raha tõelisti alati suur rolli mängima."
4875,"On tõlgisti kurb et kui keegid on sunnitut mõelda rahale's, unusta ta tihtid teised asi, muutub ümbrisavate suhtes sallimatus, ei arvseda neil ja keskendub ainuld enese ja raha hagimisele."
4876,"Täiskasvanuina võibolla inimeste muusikamäitse muutuma, kuid ilmad muusikata ei saav ta elavat."
4877,Mule tundub et kui vene õptaja õpetab vene lapsed eesti kel keeles inglise keel vene kirjanduse ja vene keele on see ninelt idiotism.
4878,"Kõike olek suurpärane kui koolis oleksid vähema koolivägivald, oleksid parem õppetajad väiksema klassid et igaüks oleks võimalus näitama mida tem oskab tegema."
4879,Järjmine hommikul avatud piduliku avaaktuse meie uks tudengi elu maailma.
4880,"Kuigi see kõlab natukene naljakas, mul tõesti ei ole aeg rahulik istuda ja mõtlema, võib olla isegi fantaseerima."
4881,"Tema etendusest on rask aru saama, kui sa neid esimest korda vaatama."
4882,Inimen usalda tema sõbrat nagu enesed.
4883,Lihtsalt tuleb üks teisest lugu pidda.
4884,"Ta ei kardan, et temaga midagi halva võivad juhtud, kui ta lähib kodu ära."
4885,Minu pean silms seda kui sa alustada oma õpingute siis sa pidama tingimattalt need lõpetada.
4886,"Kuudas siis hirm inimeneid aida? Juul, kui inimene midagi kardab, hakab tema otsima väljapäsu selle ebameeldivast situatsioonis, mis ta hirm tunneb."
4887,"Mõnikorda võib mees ja naiste vahel olema ka ainult truuuds ning armatus võib seejuares täesti puudma. Samaas võib olema suure armastuse, kuid truuduse võib olema ei ole."
4888,"Mulele meeldib katolikü kirikko attitude rahha, mille järgi rikas on töötasu. Õigususlik aga mõtleb, et see on kurjus ja kõigi õnnetused põhjus."
4889,Peale Põja sõda hakeks Pärnu maa kulluma Venemaad tsaari riigi vöimu alla.
4890,Iga üks oskasid tegeleb maagijaga.
4891,"Sõpradega seltsis ei pole korrektne ja super eesti keele oskus pole vaja, naghuni saada minuga aru. Töö kohas aga hakata juba mõtlemis, kas tegite või kirjutad midagi õige."
4892,Üks nädala peale tuli minu juurde kaheks noormeesid see õnnetusest pärast.
4893,"Mulle meeldiv siin õpida, mõnikord peab ülikoolis istumine kuni kaheksan õhtul, aga ma ei väsima."
4894,"Muidugi ond poliitillisi ja majanduslikke raskustid, aga üldiselt on siin hea ela."
4895,"Minu meelestes, kui inimest mäletab ja räägit teema kohta pärast surma ka, siis tem ei ela mõttetult, temal oli hea elu ja temad armastakse."
4896,"Kui mingi alustada keeled võrreldes omavahel, siis meie nägema kindlalt, et nemad on absoluutselt erinevad."
4897,"Tunnub, et igaa põlvkonda see vahe üha rohkem ja rohkem väheneb."
4898,"Huvi ajalo vastu pekkis minus tegelases juba viiendass klassis kui, inimine hakeb mõtislema oma elu üle tulevik, ümbristevatest inimestes kui alustab elu eesmärki otsind."
4899,"On tullnud puhkus aega. Ostame piletid lennuk, laevas või rongis, valisite enesele marsruut."
4900,"Kui tema läheb koolisse, näeb ta, et tema sõpradel on palju enem kui temal endal, ta kadestab neid ja võib-olla hakkab pärast varastama, et saada samasuguseid asjad nagu koolikaaslastel."
4901,"Iga inimine on vast endalt küsinud, mitta ta teks, kui temal oles rohkem rahas, kui temal hetke on."
4902,"Autor pühendanud oma artikkel ühe problemile, nimetlik õpilaste ülikoormusele koolides."
4903,"Nutikas ajakurnalist taipas koha, et tagasihoidklik teadlas varjabd midagid."
4904,"Ühes külgist, karmid karistus aitab kuritegu enneta."
4905,"Kodu loomad oldi erinevatte halvade mõjutuste objekteks, selles suhtes ollid erilisi maagiline viised kurjade mõjute törjumisek."
4906,"See võiks olema lemmik töö või - harrastuse: muziika, junistamine, tantsima, sport ja nii edasi."
4907,"Osates mingid võõrkeele, on palju lihtsamad saada seda keel rääkivad rahvastele natukene lähedasemat, aru saama nende kultuurist."
4908,"Kunigis Euroopa ilusaim linn, Narva oli Teises maailma sõjas peaegu täielikult lõhutud ja sellest ajast saati ehitakse siin ainult karpid meenutavad majad."
4909,Nemad räkisit uusist seiklusefilmi.
4910,"Varemi ei olid probleemi internetiga, sest see ei olid häste arendatud."
4911,"Lapse näeb et õppida koolis on temale jaoks raske ja tema lihtsalt ei oskab edasi õppimise, sest mõtleb, et temal ei tule kunagi miski hästi valmis."
4912,"Ja on vaga raske teema nii et, kõik saavad aru ühes võist või teises sõnast."
4913,"Lapsepõlves saadik on muinasjuttud õpetanud meid, et õnneliku on see inimese, kes on heas ja kes teevad alatid head."
4914,Algusel mägisid seal päritud Eesti orkestrid ja gruppid.
4915,Linas kauubeldakse vabaldi narokotikumidega.
4916,Tegelt see juu onki õiget.
4917,Ta oppib veel ülikolis.
4918,Saarmaal tegeldakse eelkõige kalu püügiga.
4919,"Maakonnas on keskoolid, alkkoolid, lastaad, pöhikoolid."
4920,"Kõikkidel, kell on soov õppid ülikooliss ning võimalused teha seda, ma soovitaks astumine ülikooli."
4921,"Tänapäeva oskavat kõik inimest nii kirjutama kui lugema. On mõnd vanakeesed, kes ei oska, aga neid pole palju."
4922,"Ma arvan et iga inimene peab saama valima, mida vaatama ja selle põhjus peab olema igasugu saatid, et see valiku olemas oleks."
4923,"Sellein ühiskund majandustruktuur vormi nõuavad üleminekut riigilõivude mitmekesisusele omandis maksustaminele ja käibemaks ühtlustamine, mis katta üleni kõiki valmistoodangu ostumüük operatsioone, alustades tavaliste olme ostustest ja lõpetades palga saadmisega."
4924,"Selleks, et säästama keskkond, on vajalik lõpetama doteerimine keskkonnale ohtliku tööstuseharude."
4925,"Sii tähendab seda et neid ymbritsevat ainuld heasyydamlikut, lahked, tõsiset inimeset kes neid alati toetavat."
4926,"Aga see olid lühikas aeg, peale see tullid sakslased ja Eestimaad okuppeeritud jäll."
4927,Se tähendab et pikka aegas joksul me mõttleme selle üle ja unestame sellest.
4928,"Kui laps sündi kah haige, tähendama see et tema geenid olema halvad, näituseks kui sugulane olema põdenud diabeet või südame ja vere soonte haigused."
4929,"Ma tundan siin mitut noored inimesed, kelledel sissetulek on mitu korda rohkem suured kui samavanuseid inimeste sissetuleku Hollandis."
4930,"Saaremäa pealinn Kuressare tähtsäim vaatmisvärsus on Piiskopilinnos, mis on kõige paremmini säilinud loss kõik Baltikumis."
4931,"Mõnukord ku meie oleme õnellikud, kardame meie omas õnne kaotada, hakkama asjatu muretsema, askeldama."
4932,"Nuored astuvad suure maailma muretuta, isegi raha puudumine ei tunduvad neile suured takistusena."
4933,"Tähelepanu pöörati ka haridusprogramile, mis eeldab vene lapsete õppimise eesti keeles esimene klassist peale."
