index,text
5550,Igga inimese elu on teistele avatub.
5551,"Sée paneb täbanäüa nära oma ajaloo rohkem austama ja annaab lootose, et igast problemaist, ku hirmüärattawana zée ka ei paeistaks, wõib laati saada."
5552,"Kõk, miz võt jujtuta või millinud emotsinolased tundad amvaldavd, on inimeze andakohtezku."
5553,"Neid, kel huvi on avanade aegade vastu, leiavad vanalinna jalutades end oma jaoks palju huvitavat."
5554,Sisendtekst: Sa ei mõtle teistest inimestest ja petta neid.
5555,Seega on 3-7aastase lapse jaoks muinasjutt oluline abi vahend arengemise kseks.
5556,"Millizes kelles suhtlevad siis inimess selles perekes?
"
5557,"Sellest võib järeldada, et ropendamist võib körjanduses kasutada ainult selleks, et mötet paremini väljendada!"
5558,"Seda, et huwi aine wastu sõltub tihti justt õnnetajast, näitb Liliani edaspidine elukäik!!!"
5559,"Mulle tunduub, et Pireet ei saa seeeda töööd, seeest taa i pole errilisi tööökogmeusi, ta ei ooska saksa keeelt, ta on palju nõudmeisi (suuure palk kuulub neende hulka) jaa ta on kaa hõivatud õppimisegaa."
5560,"Aaga kergem on sellepärast, et Tarutus on mingi tudendimeeleolu, tänavatel näen ma ainult tudengeid ja õppestõujuuute, kõik kiirustavad kuuhhugi."
5561,Inimestell ollo lehetus nähä oma tolevikku.
5562,"Seda inimest võiks juba häikseks nimejada, sest kogu tema aeg on pühendatud mängudile ja internetile, ta ei jõua töödata, pohata ega iseč magada."
5563,"Info sammisel, ükskõikis vormis, ei tohi jargida voidraste mõtteid, tuleb enda mõtelda, analüüsida ning opitma jarele mõtlema."
5564,"Selatuse on siin mitmed: mõnõd autor püüäb näidatä oma eelarvamust- ning sõnavabaldust – ta on võimlä ütlema kõike, mida tahtub; teine püüäb sedavisi endal tähelepanu tõmutada."
5565,"Aga sjelliseid inimesi, kuda amet rikub, om väga pallju, ja hjin ei sjaa mitte midagi teha."
5566,"Kui minu väike käekott õde-vennaga - spordikotti - ja vanemate - kohvrit - oli ka valmis, saadeti neid kõiki üle maailma erinevatesse riikidesse."
5567,"Näiteks, kui ma lugesin koolis esimest korda Bulgakovi „Meistrit ja Margaritat“, siis selle mulle ei meeldinud, pärast lugesin see juba ülikoolis taas uuesti ja olin hämmastunud. Mõnusuni mulle meeldis!"
5568,Millekss ma seda tehxn?
5569,Kellele eon ülikooli vajalik?
5570,Firmas võite te valija endale riiki ja selles riigis kaks laagrit.
5571,Jub suve kolisin ma Tartusesse.
5572,Mina arvates mõjutab emakeeL õpitavad keeLd väga tugevasti.
5573,Tõlkä ärtikkl eeťti keelöst veČne keelśe.
5574,Möödunud aasta`s sai meie võrkpallimeeskond esimest koha ja see oligi suurepärane!
5575,Tämu eesmärg on kõigepealt reklaamitavale tootele tähelepanu tõmmata.
5576,"Selle väite teine osa osa on ka õige. Näiteks kui inimene on raskes olukorras või väga haige, siis ei tohi talle sellest rääkida, sest see võib inimese tapab."
5577,Teiste inimeste ajusimumus ei mõjuta minu valitud.
5578,Lina jat villa esmanne töötlemene toimus ainult käsitsi!
5579,"Võib-olla teistele inimestele ei tähenda see asi mitte midage, kuid minu jaoks on see mälestus minu wanwanaisast!"
5580,"Se inimene ei ol ülde värt, et tema illus olks sõpru, pealegi veela tõeline sõpru, sest se inimene reedab sindkohh, ku tuleb esimene võimalus!"
5581,Eziteks tahkks vaadleda kattsete positiivsed külki.
5582,"Jah, mõnikord võib meid eristada välimuse järgi, aga samasugune story on näiteks егошпаанланласе või аммерикласеega."
5583,Päras homikusöki söömisi ja tee joomisit lähen mina õppimag ülikooli.
5584,"Aga mitte kõik ei sa saa sõltuvusest lahti, sest mitte kõik ei taha see."
5585,"Tei raha on likele vajaalik sellelks, et remontida üks omanikuta maja ja luuda sinn noortekeskus."
5586,"Mõned inimesed jaoks on õnninimesed ta ümber, sõbrad, kolleegid, perekond."
5587,Noortle inmestel on leida veel raskem tööd kui vanematel.
5588,Ku nad kirutaksid talle trahvi välja siis juba järgmised korral enne taha rooli istumist autojuht mõtleks hoolikalt.
5589,"Ülikooli õppejõud tunnistavad omakorda, et keskkoolist tulnud noortel puudub võime teadmised omavahel seostada ja analüüsida."
5590,"O with in Tartust kaugelder ja nähes teisi linnud, teisi maidu ja rahvused, mõtlen tihtipeale sellest, et ükskõik kuhu saatusi mind elama viib, hakkan tundma igatsustüks oma kodulinna järele."
5591,"Ma viel ei tunde Tartud hästi ja sellepärast olid mul eesimesel nädalal mõned raskused, näiteks minu jaoks oliemelik, et loemgud toimuds erinevates  õppehoonetes ja ma pinding otsima, kus nad asuvad."
5592,"Autor mehainn muesas õgew tuniplaani koossatid, milks saa koormus wäältida."
5593,"Sellel töökohas on ema kohustusteks klientide teenindamise, ta peab nende küsimustele vastamas, mõnikord ka vajadusel aitamas."
5594,"Kui inemmene iika kodomaad armastab, siis on ta sellele ka truu ning läheb kas või mõtlemata kudomaad kaitsma, kui waja, ega lase sealt jalga, häbistades nii enast kui ka oma vanemaid ja isaamaad, kuigi ka niisuguseid juhtummuid on ajalos olnud."
5595,"Niih puolju,  kui on inimisi, on ka pravamusi!"
5596,"Nadd leiawad ka võimaluse Eestiss trenni teha, püüawad imiteeridaa olukorda, mis võix mägedess tekida, et ennast ette walmistad suviseks matkaks Alpidesse, Kaukaasiasse või Pamiiri mägedess."
5597,"Kahekümne kolme riigi kahekümne kaheksast on naised vähem rahul oma tervisega, kui mehed."
5598,"Ilukirjandhus on see, mis võivad lugeda erinevad inimesed - erinev haridus ja sisemaailmaga."
5599,"Enne, kui raskustele alistuda, peaks vähemalt püüdma midagi teha ja olukorda müutma, kui sa ei olu nõus elama nii nagu eksad."
5600,Tul ajol tundus selle mulle kule.
5601,"Puuete okkste peal ova nähta äsja puhkenud punki, mis tähendab et varsti kakkavad puud haljendama."
5602,"Niisugused probleme võiva olla ka norrmaalses perrekonnas ,kus on nii emma kui ka isaa, kuid keeggi nendest on töötuvoi vanemat teenivad väe raha!"
5603,"Eesetlased on rahulikummad, nad eii ole nii avatud nagu venelaste."
5604,"Kass otsib pidevlt mõndaasidgi, otsib seta, miu sobib ainlt temele, mite kõikile."
5605,"Tol õhtul armusin ma lõplikuks Tartuks. Paljude silladega, piki kallast ehitatud väikeste teedega, valgustatud kahe realise tänavalaternatega, jõe vees peegelduvate hoonetega - selline on õhtune Tartu."
5606,Õde laks kööki ja pane elektritee kanu tööle.
5607,Ainul vaen Lui hoolib temmast. Tegelikut on ta Evist sissevõetud.
5608,"Tõelisst armastabust kohtab eelus harvva ja kaootada see on nii valusalt, kui tunneks sa füüslistt valu."
5609,"Kui me ta teiselt linnalt leidsime, hakkasin temaga rääkimah."
5610,"Nad ei teanud, mida tegema."
5611,"Praktilises eesti keeles öeldi meid, et peame A ja B grupp indadesse jagunema."
5612,"Charlese ei saa aru mida ta tundeb, kes mida teeb ja ei mõista Saarat."
5613,"Hiirepoeg ütles, et ta tädiab kolm soovi, kui ta välja lastakse. Neiu lasi hiirepoja välja, kuid ütles, et tal ei ole waja soove täita ja ta tegi seda, sest tundis kaastunne."
5614,"Kiu öleda, et Eestimaa on provintski, siis ei oleksse see päris õige, sest meie riikomme hakanud rohkem areneme, pärast eriti Euroopa Liitu astumist."
5615,Agga nii paarastavad tudengdid nii väga tahavad juusst välismaal töötada!
5616,"Peksin rõhutasma, et jumalateenistusel käiv peaagu kogu noor põlvkonn, rääkimata vanematst inimstest."
5617,Erithi noorisi allmed me väaege kergest halpele mäekspule ja halvadele harbumustele!
5618,"Nat oliv sedaja väga täśtad tegelased, kes arendasid eesti etlt ja rikastasid eesti kultuurielu."
5619,"Da muutub elu vastu siis ükskõikseks, tema noorud tunded on siis ka tugevad ning heade tunnete asemele tulevad kõlvatud, vaesud ja jõhkrad tunded."
5620,"Reklaameks kasutusatakse palku vahendeid, mis aidavad inimese peibutada."
5621,Sellesd jaotus ei poolda ma ühe lihsal põhjusel – see alavääristadd õppilase ja tapad nees igasugusse tahtee edaspidisi arengus.
5622,"Kunna meie kula elanikel puuduva vabaadeja veitmisne vöimalhused, voix keskusesse ehitadda ka spordi saaalid koos saunahgaa."
5623,"Kuid kee ühtleb, kuus on pir, mis muudab kirjeldamise rõvedaks?"
5624,Se pgiem ladbi iemenis ngni sotierevim olamo uizkeont nfi07.Dbää1o0dnte nis0jF mrianeigitcggi.
5625,"Suuuurpärane võimalus käia marju või seeni korjata, või kalal käija."
5626,"Arvvan, ett tegemist ei olnd mitte religginooga, vaid need niinimetatud vaimuligud lihtsal kasutsid ussaku sellekss, et ;
oma aimu saada."
5627,"Kui sa suhtlet teise inimesega, siis räägi tema peale vahel vahele, kuula teda ilusasti ära ja alles siis, kui ta on lõpetanud, võid esitada küsimused või anda mingit nõu."
5628,"Kuod on veel pallu probleem, millega me iga päev kooku ei puutu."
5629,"Teised ei tea isegi, et see, mida ta tahab rääkida, ei ole kellegi süüdistamine või ametikõrgenduse nõudmine, tal on lihtsalt vaja tähelepanu ja ärakuulamist."
5630,"Maa olen kindle, sest mitte amet rikuvat inimest, aga raha."
5631,Ja küsitluse tulemus ei differne ka minu ettekujustusest.
5632,"Õhtuti ei kohtun mina oma sugulastegaga, kuna nad elavduvad Narvas, kuid mina olen Tartus."
5633,Peaegu kõik mehed tahavad ekipaažina ametniku kõrget kohta saada.
5634,"Estis on piasavald nende, keis on leiđnud omma õnne perekonuast."
5635,Nõukogude ajal oli võimalik lasta enda kuhugi tööle suunata kohe pärast õppeasutuse lõpetamist (töökoht oli riigi poolt tagatud!)
5636,Sporidisaalis võiad tegutsema nii vanamad kui ka lapsed.
5637,"Kirikuses on seina peal pallu figuure, mis on tehud puust!."
5638,"Poheuseid ont palju, votan neendest uhhe – inimesele jääb üksi."
5639,Munu kollkegid olid mu peale kadedad sest ma ei pidanu katssaajal töötama.
5640,Vahetam omma autot mootrratta vastu.
5641,"Nadd magavad hommikuti kaun, tedavad oma igapäevaseid koduseid toimetusi, jalutavad näiteksmere äärde õhtuti, suhtlevad oma tuttavate inimestega."
5642,"Nüüd õbbin Tartu Ülikholis, kus vöib väga head teadmed saadha."
5643,"Mina arav, et see on he aabimaterjal nändele inemestele, kes on venelased jaa tahavad räägida ilma aktsentita."
5644,"Miz on iga normaalset inimese, õpetaja kaasaarvatud, kõige suurem rõõm? Palgatõus!"
5645,"Molla meeldivand tartu tänafa, majuda, üldse ümbrud."
5646,Seelle arvuti kingis mulle minda vanaema umbes 3 aastad tagasi.
5647,"Ma mäletan hästi, kui mul käisin nädalavahetustel muuseumisse või näitusel, jalutasin botaanikaaias, pärast jõin ülikooli kohvikus teed ja sõin magusaid saiakesi."
5648,"Need inimesed, kes pahelis kultuur kohta loed ja ajalugu õpite, arenevad pidevalt!"
5649,"Mina tahhan eesri keelt oopida, sest arvan, et see on vaga olulyne, kui sa kavvatsed edasi elada Eestis."
5650,"Pöhjasöda alakas aasta 1700, kui Venne tsaar tahis avada ukse Euroopaseh ehk vallutada tee Läänemere kaled."
5651,"Nõukogude ajal oli seline süsteem, et kui noor inimene lõpetas kõrgkooli või keskeriõppeasutus, siis ta suunati ka töölem."
5652,"Sisendtekst: Siiski jääb televisioon sidemeks maailmaka. Ja ku mul polle kaua aegu olnud võimalust televisiooniga kokku puutuda, siis (võib-olla on see juba harjumus) tunnen ma isgi sellest mõnua, et lihtsa istun jaa vaatan telerit..."
5653,"Kõik paistanut normaalsne olevat, kuni ühe juhtuminini."
5654,Tudengitel om tulevikus rohkemal võelusid arenemikseks ja püsivateadamiste suurendamiseks.
5655,"Ta ainuLtaimas, et koik niiD materiaalsed asiad,mis ta pidas tollelisteks väärisusteks ,pitad olema reaalsuses taitza võltsidu."
5656,Praegu näebd taav väga ilus ja moekas valja.
5657,"Kui riik ei muutu, et siis ta nõrgeneb."
5658,"Osates eestii, inglise ja sommi kelti heeal tasemell, olles haritut inimene, võin ma alati endal sobiva töökoha leida."
5659,Linna peab intervjuusid andma ja meedias esinema.
5660,Venelased eite saa õppida eesti keelt päris aarab õppida.
5661,"Ühelt poolü, mittü amet, vaat inimeü ise rikub oma elu."
5662,Tartut peetakse atraktiivseks ärikeskkonnaks!.
5663,Mis puutub minusse. Siis kavatsen suvel minnik töötle noortelaagris!
5664,"Arvan et me peame nendega rohkem suhtlema, ja me leiame et nendega inimeste hinges on peidus nii palju jõudu ja soovi elada, et seda on raske ette kujutadakki."
5665,"Ühesõnaga, klasikaline udukirjandus kujundab meiest iseloomu ja mõtteviisi."
5666,"Mõnd inimesed elavd ka ilma töelise sõpruset aga, see ei tähenda et nad on õnnetud, sest nad lihtsalt ei usalda inimse."
5667,"Oleks logiilsem õpetada eesri keelt essti keeles, inglise keelt inglise keeles ja vene keelt vene keeles."
5668,"Aga mina ole täskk i veendunud, et igaüks om oma õne sepp."
5669,Ikkagi andti varsti eelpositaval välja lopliliku variandi.
5670,"Naguu võib arvata, kõik läks hästi !"
5671,Harwa rääkitakse minule täiesest wahest.
5672,"ma ütlesin, et kuigi temast saab minu naine, andsin ma talle 4mldrbit."
5673,"Aaga eesti keels on vaajalik, et siis edasi elaada."
5674,"Mõned poisted või tüdrukud võivad armududa klassikasaalasesse, poisid võivad kaelda, keegi ei tahha üles tounistada, mida halvaa ta on teisele teinud."
5675,"Mina-tegelane on maainimene, kel on keskharidus, kuid ta ei piirdu sellega ja varjabõtab kõrghariduse saada. Min arust on tal selleks kõik eeldused."
5676,Niiviisi unustatase kõik probleemid.
5677,"Interneti „võrku” on sattunud juba peaaegu kogu kaasaegne maailm, nõnda ette see võrk on asendamatu."
5678,Kas see on tõesti nii?
5679,"Teizeks ei tohi tarvitada narkootikuume, alkooholi jaa tubakkat."
5680,Muidugi arendati ülikoolis kultuuri!
5681,"Miks puutud televisioonija meelelahutuslikku funktsiooni, siis mõnikord võid lubada ennast vaadata mingi laulja kontserti ning head filmi."
5682,"Kõik see oli siin näidatud, kuigi liig väe, aga ikkagi ots see üs tähtsamatest momentidest sellis filmis, vähemalt minu aurs."
5683,"Maa ise ei märjand ammugi, et satusin tee peale, kuni tundsin, et miski sõitis mull'e otsa."
5684,Muidug mängib toitmne muie elud suurt rolli!
5685,"On siiski olemas riigid, kust inimesteest peetakse lugu selle teeneste kohaselt, vaatamata sellele, et ta võib vaene olla."
5686,Kolmandk eestlastets elb pailinas Tallinnas.
5687,"Üs teadlane on ütelnud, et ülikool ainult abitab noortol inimestel teadmistele lähemal jõuda."
5688,Pärast Teist Maailmasõja taastati laulupidude traditsioon aastal 1947.
5689,"Seda tekit šammanid ja nõiad, kasutatez speetsiaalseid sõnu ja esmeid."
5690,"Kiu sul ei ole uhu lähima inimsese vastu, siis kaub ka kontakt selle inimsega."
5691,"Ja kui nad räägivad erinevad keelt, ei pea see tähendama, et nad on erinevad."
5692,"Peelegi esineb harva töökohti, khus pallk võimaldab hästi olada, agga hästi elada tahhavad kõik!"
5693,"Võin kindlat öelda, et estlased oska palju paremini võõrkeeli."
5694,Noortelt nii eest ja vene on sarnased probleemid ja nemad ise lahendavad neid.
5695,"Pamaine pole mitte sõona ise, vadi kuidas õutor seda tekstib kasutaba."
5696,Mu praegun elukod on ühisselamu Tartus.
5697,"Ma käisin eile tuttaval tüdrikul külas ja olin vapustatud, kui nemad kuulasid kasseti peale lindistatud dialooge ja muusikat sellest filmist."
5698,Imbes 10% Tertumaa elanikadest omab akadeemilist kõrgharidust.
5699,"On tarvis näidata talle filmima, anda lugeda ajalehti ja ajakirjad."
5700,"Mida see tyele soovitad, see valige kkjii."
5701,"Naisi kohtab nüüd näiteks poliitikas, mida mõni aeg tagasi peeti ainult meeste pärusmaaks, ka naistaksojuhid poole ega midagi ennekuulmatut."
5702,See ese olnud juures minu rohkem kui rohkem kakskümmend kuud.
5703,"Mõneid naisi peavad valima karjääri ja pere loomise vahel, sest kuna on ju loomulikusk, et ei saa olema samaaegselt täiusiku ema ja ka laitmatud töötajad."
5704,"Probleem on sellen, et Katja õppib ühes kahest Eesti koolist, mis om õmb emakeeleka, ning mõeldub halva kuulmisega lastede jaaks."
5705,Hagiuste puhul on suutamatuz haiguseka hakkama saada ravimite ebatäiuslikkusse tõttu ja umbusalduse tõttu nende vaastu.
5706,"Muidugi ei tähendaa see selle, õda me peam täiestii keelduma arvutist, agaa seee tähendab, õda on vaja umbes kaks tundi päevas tööttaa arvutiga."
5707,"Säe ettepank kohkase tugevat vasstupanu ühisosnnaas, inimesed nimetawad seda tagasminkekks ja koolikommunisxiks."
5708,"Pildl oli temap oeg, aga ta ei heida pilkugii noormeh pildile. Ta jooks jä tiaps laps nissamaa väikseks, ku on toll ajl, kui ta rööviti."
5709,"Suul ei olan ladhte, kus vwyks arendada kallaatööstut, ega sobivat maastikkku, et ehittada kawandusid."
5710,"Aniultn sisemine jäuud, mida inimeen on terra elu koggunud, aitab taal kõgige raskemateh momendel tehha õigit valikut, jäedda ininimeseks."
5711,Nad elasiv ainult selleks et see unistus saaksuks tõelisuses.
5712,"Miks mulle ei meeldis? Esitek see, et mõned laused on liiga pikad ja lõppu ma enam ei mäletanud, missugusest asjast lause üldse rääkis. Raamaats on ka palju termineid ja võõraid sõnu, niisiis on rasked nendes orienteeruda."
5713,"Kui veel võrdelda Euroopa Liitu ja teisi riike, voi üteleng mõningad sõnad sellise kohta, et Euroopa riigid on kõrghariduseta inimesed, kes tegelevad rohkem käsitööd, palju vähem rahul oma tervisega ja hooldusega kui haritud inimesed."
5714,"koole lõpetame tähenda ka lapsepõlve lõppu, mida on natuke kurvad, aga see tähendab ka uue elu algus..."
5715,Siin elab umbes 1.5 miljonit elanikku.
5716,"Praege suletase väikseid koole, töötute õpetajate arv kassvab, nõuded läjavad karmimaks."
5717,Praeku on fanaatiliss levinud eriti islam-imaailmast.
5718,"Kakjuksaga küllaltki palut noored ei vota oma vanemate jn vananvanemate nõu kulda, ignoreerivad neid lihsalt, arvavad, et nad on köige targemad ning mitte kellenegi ei osle õigust neid käsutada."
5719,Sellest kirjutatakse pragu naiste ajakirjades.
5720,"Kui ma hakkan ta lähemalt suhtlema, siis tekib minul tema kohta vastupidist arvamust."
5721,Taal läks äri väggi hästi! Teda oli palju töÖD ja selletõttu suuhlesime enam mitte nii ticedalt kui enne.
5722,"Sezt alugses meie üldse ei saan dearu, kuidas me peaume neid aiine valvima, külasas on vaja regsistreerida ja küsisime üthes asha madu kordu."
5723,"Seleks et salitada looduse ompapära, radati Ästis rahvuskape ja looduskitsalasid."
5724,Mellal ü on raske tõlk olla!
5725,"Võibolla selle pärast ei tahtma ma ise ka ette kujutadam, milline nende tuleviku välja näeb!"
5726,Meess pidii naist raskess olukorras toatama.
5727,"Tolupojad aitasd algul Venemaa väe, sest nähid venelased jõudu, kuida neid sakslaste vabastab."
5728,"Mulee meeldib, et inioene näe sellett, ooims meieüem rundob toimub."
5729,"Kevandel kolis mindu noromees ühikases. Ku läksin taamge koos tooba vaatatma, olon ma šokis."
5730,Ta andis käsu et eestlased pead Venemaale maksma.
5731,"Õpetatiel ni õigekirja-, grammatika-, sõnavaliku-, sõnajärje-, kirjavahemärgi- ning stiilivigu nagu ka õpilastel on oma õigused ja kohustused."
5732,"Libahun4nt so0li Eest1 ol3nd, kes murdis peasinema4 loo6mi."
5733,Ta artulee huvitafalt ja omapäraselft ajaloo ja kultuiri ülle.
5734,"Sellek, et õpida selgegs ruumide koritamine, on waja kolm aastard kõvastivaeva näha."
5735,"Novelli kirjutammisest on möödunud juba palju aatstud, aga see probleem on ikka jäänud põlvkonnast põlv,onda."
5736,"Siin ion mitmeid muus(eu)me, kus saab jälgida meie ajaloolist areng(t)."
5737,"Seega ma arvan, et on ikka haritud olla hea."
5738,"Haritud inimene mõistab teisi parematni, kergemalt ja kiiremini, oskab nõrgemaid moraalselalt toetada ja aidada."
5739,"Viimastletl aaastatel om Laigost sama vääga populaarne pullpeetamisse kott, laulatused toimuvaid ka talvadl."
5740,"Kui jälgida naaste saatust ajaloo jooksul, siis on ilmse, et naise staatus on muutunul."
5741,"1918. aastal veebruaris pärast ebaedukkasi läbirääkimisi Brest-Litovskis, hakkasid saksa väed minema Eesti poole. Tekkinud situatsioonis, kus sakslasi tuli juurde ja bolshevikud lahkusid, tekkis unikaalne võimalus iseseisva vabariigi moodustamiseks."
5742,"Tänapäevas öösel hobu minnes teab inimene ise, missugusele riskile ta läheb."
5743,"Selle järgj võib öelda, et Viljandimaal on peal metsad ja põllujandusmaad kahtluseta soid."
5744,"Sellest tööst sõtluk, ka see toob kassu ühiskonnale või mitte."
5745,"Rahal on kol suur võim, aga võime selle võimu vastuistu seista."
5746,"Võib-olaa mitmendat korda Leigost kuuldes, ei mõju see enaam nii efektselt, aga kui sa ükskord Leigo tallu läed, siis pärast oskaks hinnada seda tööd, miis sinna sisse pandud on."
5747,"On ulemas mitu fakti, misk toetavat positiivist vastust."
5748,Igalll hommikhul ma ärkkan umbbes kell ükksüstru.
5749,"Eestiss elab ülle milijonit elanikku, aga kahjukahus kõik ei valda riigikelt."
5750,Võin öelda et uus kaubanduskeskus annab palju töökohti mis on tähtis inimestelle kelle pole tööd.
5751,"Ühelt poolt on eesti nõortel kergem, sest oppimine toimub nende emakeelse.
"
5752,"Ni ma jõdsinki järeldusle, et nailsel on tämnapäeval Eestis ellda saama rasge v kerge kui meeste."
5753,"Arwatakse, et witraažikunst on naiste aa. Ma ei oole sellega nõus, ssst see työ on ikka wsry raske."
5754,"Mitä ükski inmene ei taha kuulda või ise enesele ütelda, etta ta on süüdi."
5755,Muul on Raske võrelda Eest jä Soome teleprogrammi kuna ma ei ole Eesti teleaviisorit vaadanud.
5756,"Taratema pealinaks on Tartu, mida ehiteti Emaiõe kaldale, võimalikult kuida kohta."
5757,"Maglima ebatäiuslikkus vahib tunduda teilek kurjusena seni u, kuni te leitate eelennale eesmärgikusti."
5758,Ma eie taha siia jääda! Tahhan kaugele joostaa ja mitte kunagi siia tagasi pöördudaa.
5759,"Ma kaftsne õppida kolm aasta õerialal, kus ma praegu olen: eesti keel ja küluur muukeelsettete."
5760,Haldjur old eesti rahvausundises seotut pea-ga kõiega.
5761,"Vajadusel võib võtt appi ka kohndatud kõne ja parafraseerimine, mis sisaldab lapse jaoks tuttavaid sõnu."
5762,"Heea, kuin need sooritajaid hakkvad mõtlema sellest, mida nad on teinund, aga kui nende il õnskõiks, arvavad nad, et keegi ja miskei üldse neid ei huvista."
5763,Aba ülikol on sjiki mitagi rohkamet.
5764,Inimest jääadvad alatiav vaemama kuskimused armasttuse ja truuduse kotta.
5765,Libahunt võtma murtud kodulooma alati metsa kaasa.
5766,Siin neid kiil ei müyyda.
5767,"Ma aravn, et elkuj sadaabi iimestel igasguuseid kaksutmsia, et nad saaksid ennast proovil panna."
5768,"On jju tääestti arussaadavv, et kuhi kiriainik kirjuatab raammatu, panebsta taa omaaa sinnaaa sisse ja antud juhull pooole miteee silmod hingje peegll, waid raammaattt."
5769,"Kohe tekkiavad Ilmaril tunded, miks ei lasse tal rahulikult elada, vaatamata sellele, et tema abiakaasa Hildegard teeb käik, mis on ta võtimuses, et Ilmar rahu leiaks."
5770,Kolane ajakirjandos kasutap subjektiivsen keelt.
5771,Mehe armasatas naise ja võib-õlla olli nõus koos temage kasvatama laset.
5772,"Venelasu segab nende emakeel, sest vene keeles ei oole vahet kas raamat on läbi loodud või mitte."
5773,"Ja tallinlastal on ka omaäraline mentaliteet - see erineb meie, neli korda väiksemad linnas elavad inimesed mentaliteedist."
5774,"Tall ei olnut muu võimallus, kusküll sünnitud Lapste ja jätaa ta riigile."
5775,Üks varasemad selles suunas tegutsejaid on Põltsamaa pastori A.W. Hupel.
5776,"Tahaxx märkida, et seda kirjeldust põhjalt on natuke raske Eestimaaga võrrelda."
5777,Mõnikort on tal kõrvast kõrvarõngas.
5778,"Kellel on rikkad vanemad, selle'il on rohkem võimalusi hästi elada."
5779,"Seelleks on valitud teadlikud inimesed, kes oskavad alati ostjat aidata."
5780,"Me peame tegema levalu, kas töötada või õppida?"
5781,"Unarutsse on jäänd paljude põlvkondade lemmikraamatud, keegi ei puuduta enam nende koleeks muutunud lehti. Keegi ei mängi vanu mängud. Sellist pilidi kujutasid endale ehk ette inimesed meie sajandi keskaigas, kui püüdsid ennustada, milliseid tagajärgi võip kaasa tuua teleri ilmumine igasse majah."
5782,Krikus on koolmkorda nädlsas kontserdid.
5783,Esdaspäeval vaadatasime fiilmi „Ristumine peatega“.
5784,"Ta olegks terwee, ku ei suitsetaks!"
5785,"Kõik kokku aga moodustab ühe ilus pildi, omal moel harmooniline maailmas, kuhu on oma reeglit, kus tegelikkus on ainult üks paljudest versioonidest."
5786,"Tulevivkus kavatssen ma õpidia tennis tennist mängmdl, ja alap inglise ja saks keele ahra õpipdida."
5787,Ma ei olke tema poole aatsaatudu pudramutann.
5788,"Tesiselt poolt aga min iston ja mõtlen, et raiskan vaid oma aega, sest midagih huvitavat ja kasulikut ma sellest küll ei saan."
5789,"Aleksei palus, et nad vabandaksid neiu ees solvamise pärast."
5790,"Hommukuti néné tõusemme, sööme ja lasěneme töülle, koolle ja võib-olsa ülilooli."
5791,Ta peb kaugu aeg horslsema laste est.
5792,"Prahegu ela ma ühiselemadus nüg este köht, kuhu ma olen alanud lapsepõlve saadik, kud me pean jhust sedayenda kindlusegu."
5793,"Tavakoolidesse astumiseks ei pea mingisel teste olema, nemad peavad pakkuda kõikidele haridust."
5794,"Sele dokumentaalne film läbi vaadinud, tulligi mu idee kirjutada toudete kvaliteetist."
5795,"Kas ülikooli hajkavad astuma need, kes tahavad või tahaksiv õppida, aga ei saa maksta."
5796,Samal ajal suurenese linnakoolepindeis piedeveld eestlastest õppurite aru.
5797,"Kett muigas ja ütles, et kui olex võimalus mita ka umfa voloriga peresele naada arsti juuris, veedsa te midagi parema meolga Ingerika."
5798,Ni sa alustasin iseoppimist.
5799,"Keekgi ei prohi lutasta enterne, kui kõik on lõpetanud kämämise!"
5800,Saaremaal on kkmbes 120 kaitseala. Nndest kõige tntum on Kaali jrv.
5801,"Ma arven, et taa on lihttast waja raakida, sest igaal inimessel on waja oma muret kellekki jadada."
5802,"Paar nädalat läks mööda, ja kogu see elu ei näe mulle enam jube."
5803,Selene olukord näib uusa veider olevad.
5804,"Ikkal inemsle on oma vastus, sent igal is;kul on oma värtused ja eralau."
5805,"Nõukogude Liidu ajal rajati Eestis palju kolhoose ning tööstusettevõtteid, mis pärast 1991. aastat suleti, sest Eestimaal polnud neid enam vajadised."
5806,"Nüüd ei kaunistat kuuskeh enam mitah komnmide, präänikute, pähklidega vadi kaaasaacte etetehge-ega."
5807,mailas toimup väga palju erinevaid asju ja kõigaga on vajal hakkamasaada.
5808,"Esieks nimetaksin ma väle seda, et maal on vähe rahasstet."
5809,"Just see periood olid täelepanuaväärse sell, seda et hakkati looma eesti kangelasee post."
5810,"Seijures tekevad teised probleemdid: kes hagakb need üõpikuid kirjutevama, utsk väõtta rahak, et maksta autoriale ja hiljem üõpikud trükkida?"
5811,"Kuritegevust saab vähendada ka siis, kui karistused läheksid rangemaks. Kõikjal ei võeta arvesse seadusega määratud karistust."
5812,"Mudugi kui waaadata ajja majanduzlikuzt wastewinkslistt, siis wõib Eestistt wäga pikalt kirjuttada. Koohe läheb meel kurwaks."
5813,Klientidele pakutakse teise odavama masinaga.
5814,"Meie aja töötavad paljud mitte oma alal. On nii suur mulje, et haritus ei ole üldse vajalik."
5815,"Varem oli nii, et naise peategevus oli ollle perenaine!"
5816,"Kõik se sõltub loomulikult vanematepoolsest kasvatasest, nende elatutasemest."
5817,Ja sini meeldiv muld väga!
5818,Seega ma lihtsalt pidi niimoodi kuidagiviisi ilma rahata läbi ajama.
5819,"Isa olevat abiellund saksa päritoluga mezega, kes aga õnnetuse juhtumise ajal koduse ei eland."
